"uid","article","citedjournal"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," 4 ASSESSMENT REPORT"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," VULNERABILITY COPING"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," J EC SUSTAIN DEV"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," VULNERABILITY RURAL"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," WORLD DEV"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," J DEV STUD"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," REPEATED NATURAL DIS"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," J DISASTER RES"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," VULNERABILITY QUANTI"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," J PUBLIC HEALTH MAN"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," ECOL ECON"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," SRI LANKA J SOC SCI"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," RISK NATURAL HAZARDS"
42,"Socioeconomic Vulnerability to Disaster Risk: A Case Study of Flood and Drought Impact in a Rural Sri Lankan Community"," MEAS POV DEF WELF ME"""
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J REGIONAL SCI"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J PUBLIC ECON"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J SOCIO-ECON"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J PUBLIC ECON"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J HUM DEV CAPABIL"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," URBAN GEOGR"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," AM ECON REV"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," ECON GEOGR"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," URBAN STUD"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," EUR URBAN REG STUD"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," DEBATING GLOBAL SOC"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," REG STUD"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," ECOL ECON"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," FEM ECON"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," WELL BEING FDN HEDON"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J ECON PSYCHOL"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J SOC POLICY"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," NATIONS HOUSEHOLDS E"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," P NATL ACAD SCI USA"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," URB DIR GEN REG URB"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," ANN ASSOC AM GEOGR"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," RISE CREATIVE CLASS"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J SOCIO-ECON"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J ECON GEOGR"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," WORLD DEV"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J REGIONAL SCI"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J REGIONAL SCI"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," ENCY QUALITY LIFE WE"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J POLIT ECON"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J REAL ESTATE FINANC"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J DEV STUD"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J HUMAN DEV"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," MEASURING SUBJECTIVE"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," SOC INDIC RES"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," FACTOR ANAL VS FUZZY"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J ECON BEHAV ORGAN"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," QUALITY LIFE INDICAT"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," APPL RES QUAL LIFE"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," URBAN STUD"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," WOMEN HUMAN DEV CAPA"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," ENVIRON BEHAV"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," PAP REG SCI"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," SOUTH ECON J"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J URBAN ECON"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J MARRIAGE FAIN"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," MAKING DEMOCRACY WOR"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," ULTIMATE GUIDE GETTI"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J POLIT ECON"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," SOC INDIC RES"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," APPL RES QUAL LIFE"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," URBAN STUD"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," CURRENT ISSUES URBAN"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," EUROPEAN J GEOGRAPHY"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," QUALITY LIFE"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," COMMODITIES CAPABILI"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," DEV FREEDOM"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," REV ECON STAT"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," SOC INDIC RES"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," GEOGRAPHY SOCIAL WEL"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," REG STUD"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J SOCIO-ECON"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," J HAPPINESS STUD"
43,"Urban Quality of Life and Capabilities: An Experimental Study"," STATA J"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J ENVIRON PSYCHOL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J ENVIRON PSYCHOL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ENERG POLICY"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," 21671 NBER"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ANNU REV ECON"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," Q J ECON"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," AM ECON REV"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," AM ECON REV"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J PUBLIC ECON"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," SCIENCE"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," APPL ENERG"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ENERGIESPAREN DURCH"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," RUHR EC PAPERS"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," RUHR EC PAPERS"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," MOSTLY HARMLESS ECONOMETRICS: AN EMPIRICISTS COMPANION"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J LAW ECON ORGAN"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," SOCIAL FDN THOUGHT A"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J APPL PSYCHOL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," PSYCHOL SCI"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," NBER WORKING PAPER N"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J ENVIRON ECON MANAG"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," CAMPB SYST REV S1"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," AM ECON REV"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J EUR ECON ASSOC"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J PUBLIC ECON"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J ENVIRON ECON MANAG"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ENERG POLICY"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," 2589269 I RES"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," REV ECON STAT"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," AM ECON REV"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," NATURE"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," EFFECT FEEDBACK FOCU"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," EXPT EC CTR WORKING"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J ECON BEHAV ORGAN"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J CONSUM POLICY"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," 20019 NBER"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J ECON LIT"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," AM ECON J-ECON POLIC"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J ENVIRON PSYCHOL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ENERG POLICY"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," AM ECON REV"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ECONOMETRICA"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J APPL PSYCHOL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," PSYCHOL BULL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J ECON PSYCHOL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J APPL SOC PSYCHOL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," APPL ENERG"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," Q J ECON"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J APPL SOC PSYCHOL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," Q J ECON"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ENVIRON BEHAV"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J ECON PSYCHOL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ENERG POLICY"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J ASSOC ENVIRON RESO"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," BRIT J SOC PSYCHOL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," RH THAL FACTS"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," AM ECON REV"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J ECON BEHAV ORGAN"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J CONSUM POLICY"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ENERG BUILDINGS"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ENERG BUILDINGS"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," BEHAV PUBLIC POLICY"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," FRONT ENERGY RES"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," PSYCHOL SCI"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ENERGY"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J ENVIRON PSYCHOL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ENERG POLICY"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ENVIRON BEHAV"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," NUDGE IMPROVING DECI"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," MANAGE SCI"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," ENERG POLICY"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J CONSUM RES"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J ECON PSYCHOL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J CLEAN PROD"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J APPL BEHAV ANAL"
44,"Behavioral Economics and Energy Conservation A Systematic Review of Non-price Interventions and Their Causal Effects"," J APPL BEHAV ANAL"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," SOIL USE MANAGE"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENVIRON MODELL SOFTW"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," MULTIDIMENSIONAL POV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," SOUTH FOR J FOR SCI"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," WORLD DEV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," WORLD DEV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ECOL ECON"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," PROCEEDINGS FROM THE"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," INTEGR ENVIRON ASSES"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENERGY SUSTAIN DEV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," GUIDELINES FOR THE U"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," BIOMASS BIOENERG"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," SOCIAL RESEARCH METH"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," PLANNING IMPROVEMENT"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," AGR SYST"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," SCIENCE"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENVIRON MODELL SOFTW"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," WORLD DEV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ESTUDO DA CADEIA DE"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENERGY SUSTAIN DEV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," RENEW SUST ENERG REV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENVIRON CONSERV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," FOREST LAW ENFORCEME"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," NATURAL RESOURCES PO"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ANUAL REPORT 2014"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," RELATDRIO DE MANGO A"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," MELHORAMENTO DA FISC"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," J SUSTAIN DEV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," BIOMASS ENERGY STRAT"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENVIRON MODELL SOFTW"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," CURR OPIN ENV SUST"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ECOSYST SERV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENVIRON DEV ECON"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," SOCIOMETRY"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," GLOBAL ECOL BIOGEOGR"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," J ENVIRON MANAGE"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENVIRON RES LETT"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," AFR EN OUTL WORLD EN"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," BAYESIAN NETWORKS DE"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENERGY SUSTAIN DEV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," BIODIVERS CONSERV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ECOL ECON"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," REV TECHNOLOGIES PRO"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," SUSTAINABLE FOREST M"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENVIRON MODELL SOFTW"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," FOREST POLICY ECON"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," P C CHARC COMM AFR G"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," FOREST ECOL MANAG"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," 14 WORLD FOR C S AFR"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," LAND DEGRAD IN PRESS"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENERGY ENV RES"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," INVENTARIO FORESTAL"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," EC HUM WELL BEING FI"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," MILL EC ASS EC HUM W"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENVIRON MANAGE"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," BIOMASS BIOENERG"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENV CRISIS SUSTAINAB"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," CAN J FISH AQUAT SCI"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," 14 DEP ENV WAT HER A"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," P C CHARC COMM AFR G"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," WIRES CLIM CHANGE"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," PHILOS T R SOC B"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," APPL GEOGR"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENERGY SUSTAIN DEV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," CHARC POT SO AFR CHA"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," FOREST POLICY ECON"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," WORLD DEV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," 79 CIFOR"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," IUFRO WORLD SERIES"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," BIOL CONSERV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENERGY SUSTAIN DEV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ECOSYST SERV"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," 2 FAO"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," REALITY CHECKS MOZAM"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ECOL MODEL"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," WORLD DEV P IN PRESS"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," PHILOS T R SOC B"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ECOL SOC"
45,"Environmental Conservation and Social Benefits of Charcoal Production in Mozambique"," ENERGY SUSTAIN DEV"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERG POLICY"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," J ENVIRON PSYCHOL"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERG POLICY"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERGY RES SOC SCI"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," PLANNING PRACTICE RE"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENVIRON POLIT"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," MARKET LETT"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERG POLICY"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERGY"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERG POLICY"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," J ENVIRON PLANN MAN"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERG POLICY"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," LOCAL ENVIRON"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENVIRON RESOUR ECON"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," CEMMAP WORKING PAPER"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERG POLICY"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERGY J"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENVIRON PLANN A"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," J ENVIRON PLANN MAN"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," WIND ENERGY"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENVIRON BEHAV"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERG POLICY"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," LAND USE POLICY"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," J ENVIRON PSYCHOL"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENVIRON BEHAV"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," IEEE T SYST MAN CYB"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," DECISION ANAL BEHAV"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ECOL ECON"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," J ENVIRON PSYCHOL"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," PUBLIC OPIN QUART"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERGY RES SOC SCI"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERG POLICY"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENVIRON BEHAV"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERGY"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," AUSTR PUBLICS PREFER"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," RENEW SUST ENERG REV"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," ENERG POLICY"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," P 2006 C EMP METH NA"
46,"The Role of Community Involvement Mechanisms in Reducing Resistance to Energy Infrastructure Development"," EUR J OPER RES"
