"uid","article","citedjournal"
4,"The effects of climate change on the geography and timing of human mobility"," VILLAGE COMMUNITY TI"
4,"The effects of climate change on the geography and timing of human mobility"," MIGRATION DEV ENV GE"
4,"The effects of climate change on the geography and timing of human mobility"," POPUL SPACE PLACE"
4,"The effects of climate change on the geography and timing of human mobility"," GLOBAL ENVIRON CHANG"
4,"The effects of climate change on the geography and timing of human mobility"," INT MIGR"
4,"The effects of climate change on the geography and timing of human mobility"," SCIENCE"
4,"The effects of climate change on the geography and timing of human mobility"," UNPUB"
4,"The effects of climate change on the geography and timing of human mobility"," ROAD WINDS ARCHAEOLO"
4,"The effects of climate change on the geography and timing of human mobility"," ANNU REV ANTHROPOL"
4,"The effects of climate change on the geography and timing of human mobility"," ANNU REV SOCIOL"
4,"The effects of climate change on the geography and timing of human mobility"," GEOGR J"
4,"The effects of climate change on the geography and timing of human mobility"," J AFR ECON"
4,"The effects of climate change on the geography and timing of human mobility"," GLOBALISATION GOVERN"
4,"The effects of climate change on the geography and timing of human mobility"," INT S INT MIGR DEV"
4,"The effects of climate change on the geography and timing of human mobility"," POPUL DEV REV"
4,"The effects of climate change on the geography and timing of human mobility"," MIGR TRENDS 2015 201"
4,"The effects of climate change on the geography and timing of human mobility"," 12016 FRIDTJ NANS I"
4,"The effects of climate change on the geography and timing of human mobility"," WIRES CLIM CHANGE"
4,"The effects of climate change on the geography and timing of human mobility"," CLIMATIC CHANGE"
4,"The effects of climate change on the geography and timing of human mobility"," INT J DISAST RISK SC"
4,"The effects of climate change on the geography and timing of human mobility"," EVOL APPL"
4,"The effects of climate change on the geography and timing of human mobility"," PEOPLE PLACE"
4,"The effects of climate change on the geography and timing of human mobility"," THESIS"
4,"The effects of climate change on the geography and timing of human mobility"," CLIMATE CHANGE 2014: IMPACTS"
4,"The effects of climate change on the geography and timing of human mobility"," J INTERCULT STUD"
4,"The effects of climate change on the geography and timing of human mobility"," INT MIGR REV"
4,"The effects of climate change on the geography and timing of human mobility"," ASIA PAC VIEWP"
4,"The effects of climate change on the geography and timing of human mobility"," GEOGR REV"
4,"The effects of climate change on the geography and timing of human mobility"," BARR EFF CLIM CHANG"
4,"The effects of climate change on the geography and timing of human mobility"," GRIFFITH LAW REV"
4,"The effects of climate change on the geography and timing of human mobility"," 2 NAT COMM UN FRAM C"
4,"The effects of climate change on the geography and timing of human mobility"," PAC ECON BULL"
4,"The effects of climate change on the geography and timing of human mobility"," GLOBAL ENVIRON CHANG"
4,"The effects of climate change on the geography and timing of human mobility"," INT MIGR REV"
4,"The effects of climate change on the geography and timing of human mobility"," GLOBALIZATION ITS DI"
4,"The effects of climate change on the geography and timing of human mobility"," PROG HUM GEOG"
4,"The effects of climate change on the geography and timing of human mobility"," NAR VILL EL 1 HARV P"
4,"The effects of climate change on the geography and timing of human mobility"," POP PROJ PIC"
4,"The effects of climate change on the geography and timing of human mobility"," TRANSFORMING CULTURE"
4,"The effects of climate change on the geography and timing of human mobility"," 2013 CENS"
4,"The effects of climate change on the geography and timing of human mobility"," NIUE CENS POP HOUS 2"
4,"The effects of climate change on the geography and timing of human mobility"," ENVIRON URBAN"
4,"The effects of climate change on the geography and timing of human mobility"," HUM ORGAN"
4,"The effects of climate change on the geography and timing of human mobility"," ONATI INT SER LAW SO"
4,"The effects of climate change on the geography and timing of human mobility"," ENCY GLOBAL HUMAN MI"
4,"The effects of climate change on the geography and timing of human mobility"," BANDUNG J GLOBAL S"
4,"The effects of climate change on the geography and timing of human mobility"," ARCHAEOL OCEAN"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," NAT CLIM CHANGE"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," SOC SCI QUART"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," SOC SCI QUART"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," YOUNG CONSUM"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," ATT BEH REL ENV"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," FRAM PROENV BEH"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," RISK ANAL"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," CHILDHOOD SOC"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," LIFE CYCLE COMPLETED"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," GLOBAL ENVIRON CHANG"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," CONVERSATION"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," SOCIOL PERSPECT"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," SCAND J STAT"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," J ENVIRON EDUC"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," CLIM CHANG 2014 IMP"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," RISK ANAL"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," 182008 FEEM"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," SOC SCI QUART"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," POPUL ENVIRON"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," INT J HISPANIC PSYCH"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," TIME PERSPECTIVE THE"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," J APPL SOC PSYCHOL"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," INT J PSYCHOL"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," ENVIRON SCI ENG TECH"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," ENVIRON BEHAV"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," TRANSPORT RES REC"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," J CONSUM POLICY"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," ENVIRON BEHAV"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," RISK ANAL"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," HUMAN ECOLOGY REVIEW"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," J SOC ISSUES"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," J ENVIRON PSYCHOL"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," USING MULTIVARIATE S"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," PLOS ONE"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," MOMENTS CHANGE OPPOR"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," PUBLIC ATTITUDES BEH"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," UND SOC WAV 1 4 2009"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," J ENVIRON PSYCHOL"
5,"The impact of parenthood on environmental attitudes and behaviour: a longitudinal investigation of the legacy hypothesis"," PSYCHOL SCI"
6,"Determinants of out-migration in rural China: effects of payments for ecosystem services",NA
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," POPUL ENVIRON"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," CURR OPIN ENV SUST"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," LAB EMPL WORK NZ P L"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," AM ECON REV"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," HDB LABOR EC"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," IZA J MIGR"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," POPUL ENVIRON"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," WORLD ECON"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," SCAND J ECON"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," RES ECON HIST"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," GLOBAL ENVIRON CHANG"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," AM ECON REV"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," CLIMATE CHANGE 2014: IMPACTS"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," NZ POPULATION REV"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," 61 ANN N AM M REG SC"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," J POPUL RES"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," P NATL ACAD SCI USA"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," GEOSCI MODEL DEV"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," POPUL ENVIRON"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," SCIENCE"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," J ECON LIT"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," 17734 NAT BUR EC RES"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," CLIMATE CHANGE 2014: IMPACTS"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," GLOBAL ENVIRON CHANG"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," GLOBAL ENVIRON CHANG"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," POPUL ENVIRON"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," GARNAUT REV 2011 AUS"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," J REGIONAL SCI"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," P NATL ACAD SCI USA"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," CESIFO ECON STUD"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," FOOD POLICY"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," CLIMATIC CHANGE"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," AM ECON REV"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," INT MIGR REV"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," POPULATION DISTRIBUT"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," WORLD MIGR REP 2015"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," CLIMATE CHANGE 2014: IMPACTS"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," ENERG ECON"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," DEMOGRAPHY"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," ECON LETT"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," J ENVIRON ECON MANAG"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," POPUL ENVIRON"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," CLIM CHANG PROJ NZ A"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," J URBAN ECON"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," CLIMATE CHANGE EFFEC"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," PHILOS T R SOC B"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," PHILOS T R SOC A"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," WORKSH NAT US NEW SO"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," ECON LETT"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," NATURE"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," PREP NZ RIS SEAS CER"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," PAP REG SCI"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," REFUG SURV Q"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," INVESTIG REG"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," CLIMATE CHANGE 2014: IMPACTS"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," SOC SCI RES"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," 239 IZA"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," REG SCI URBAN ECON"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," 201313 ESPON NIDI"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," ECON INQ"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," GLOBAL ENVIRON CHANG"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," IR13018 IIASA"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," P NATL ACAD SCI USA"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," 26 INT UN SCI STUD P"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," ECON LETT"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," EC CLIMATE CHANGE ST"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," P NATL ACAD SCI USA"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," UPDATED CLIMATE CHAN"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," CLIMATIC CHANGE"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," SEARCH SHELTER MAPPI"
7,"""Climate change, internal migration, and the future spatial distribution of population: a case study of New Zealand"""," CLIMATE CHANGE 2014: IMPACTS"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," DEV CHANGE"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," AUSTRALAS PSYCHIATRY"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," SNOW"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," 2014075 UNFCCC EUR C"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden",NA
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," INUIT KNOWLEDGE CLIM"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," REIND HUSB SWED"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," YTTERSTE GRIND SELVM"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," REL SAM SAMH STUD SK"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," EFFECTS CLIMATE CHAN"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," INUIT OBSERVATIONS C"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," NO PERSPECTIVE"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," EARTH IS FASTER NOW"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," ENVIRON RES"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," FUTURES"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," ARCTIC CLIMATE IMPAC"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," GLOBAL ENVIRON CHANG"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," LANCET"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," DESIGNING CONDUCTING"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," HUM ECOL"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," CLIMATIC CHANGE"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," CLIMATIC CHANGE"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," GLOBAL HEALTH ACTION"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," CLIMATIC CHANGE"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," NURS EDUC TODAY"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," EVALUATION"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," INT J EPIDEMIOL"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," EUR J EPIDEMIOL"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," SNOWSCAPES DREAMSCAP"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," INT J DISAST RISK RE"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," SUSTAINABLE REINDEER"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," INT J CIRCUMPOL HEAL"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," CONTENT ANAL INTRO I"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," EARTH IS FASTER NOW"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," GLOBAL ENVIRON CHANG"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," MITIG ADAPT STRAT GL"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," SCI COMMUN"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," CANADIAN J NATIVE ST"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," GEOPHYS RES LETT"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," AM STAT"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," NATURE"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," WIRES CLIM CHANGE"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," CLIMATE CHANGE 2013"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," INT J CIRCUMPOL HEAL"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," J CLIMATE"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden",NA
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," ECOL SOC"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," ATMOS OCEAN"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," LANCET"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," WIRES CLIM CHANGE"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," REG ENVIRON CHANGE"
8,"In the light of change: a mixed methods investigation of climate perceptions and the instrumental record in northern Sweden"," SOC SCI MED"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," J AGRAR CHANGE"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," SCIENCE"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," RURAL URBAN MIGRATIO"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," GLOBAL MIGRATION DEV"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," SOC IDENT"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," ECON DEV CULT CHANGE"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," LAND DEGRADATION SOC"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," LAND USE POLICY"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," J DEV STUD"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," GEOFORUM"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," LLORES PRENDA PRONTO"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," CHEQANCHADA CAMINOS"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," DISP"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," QUALITATIVE RES METH"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," QUALITATIVE METHODOL"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," J DEV STUD"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," PENN MUSEUM INT RES"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," AM ANTHROPOL"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," LAND USE POLICY"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," POPUL ENVIRON"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," MT RES DEV"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," HISPANIC AM HIST REV"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," HUM ECOL"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," POPUL SPACE PLACE"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," QUALITATIVE RES METH"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," NUEVAS DINAMICAS MIG"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," GEOGR J"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," ANNU REV SOCIOL"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," POPUL SPACE PLACE"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," AM ECON REV"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," DESCUBRIENDO RIQUEZA"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," PLANICIFACION TERRIT"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," AM J SOCIOL"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," POPUL DEV REV"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," EUR J DEV RES"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," GEOGR TIDSSKR-DEN"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," METHODS DEV WORK RES"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," POPUL ENVIRON"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," URBANIZATION DEV EME"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," LAT AM PERSPECT"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," GEOGR J"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," J LAT AM GEOGR"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," ECOL SOC"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," PHILOS T R SOC B"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," WORLD DEV"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," SUSTAINABILITY-BASEL"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," ENVIRON URBAN"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," INT MIGR"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," LAND USE POLICY"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," GEOFORUM"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," PLANICIFACION TERRIT"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," QUALITATIVE METHODOL"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," POPUL ENVIRON"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," RETHINKING ENV HIST"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," WORLD DEV"
9,"Migration-related land use dynamics in increasingly hybrid peri-urban space: insights from two agricultural communities in Bolivia"," J LAT AM GEOGR"
