"uid1","article","citedjournal"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," AMBIO"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," GLOBAL ENVIRON CHANG"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," POLICY SCI"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," PUBLIC ORG REV"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," J ENVIRON POL PLAN"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON POLIT"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON CONSERV"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," J ENVIRON MANAGE"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," GEOFORUM"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," SOC NATUR RESOUR"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ECOL SOC"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," J CAN STUD"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," COAST MANAGE"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," INT J COMMONS"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," REMAKING PARTICIPATI"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," OCEAN COAST MANAGE"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," REG ENVIRON CHANGE"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," REFLEXIVE MONITORING"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ECOL SOC"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ECOL SOC"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," OCEAN COAST MANAGE"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON POLICY GOV"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON SCI POLICY"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ARCTIC"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ECOL SOC"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," OCEAN COAST MANAGE"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON SCI POLICY"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ANNU REV ENV RESOUR"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," J SEA RES"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," AM SOCIOL REV"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON SCI POLICY"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," J ENVIRON POL PLAN"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," STATES KNOWLEDGE COP"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON PLANN C"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," International Environmental Agreements: Politics"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," GLOBAL ENVIRON POLIT"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ANNU REV ENV RESOUR"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," CURR OPIN ENV SUST"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," OCEAN COAST MANAGE"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ANAL SOCIAL SETTINGS"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON SCI POLICY"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," WILDLIFE SOC B"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON SCI POLICY"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," COAST MANAGE"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ECOL ECON"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ECOL SOC"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ECOL SOC"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," J ENVIRON MANAGE"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON SCI POLICY"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ECOL SOC"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON SCI POLICY"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON SCI POLICY"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ART CASE STUDY RES"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," SUSTAIN SCI"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," RESTOR ECOL"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON CONSERV"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," GEOFORUM"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ADMIN SOC"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ECOL SOC"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON PLANN A"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," J ENVIRON POL PLAN"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," INT PUBLIC MANAG J"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," THESIS"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," J ENVIRON POL PLAN"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON SCI POLICY"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," OCEAN COAST MANAGE"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON SCI POLICY"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," J ENVIRON POL PLAN"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," GLOBAL ENVIRON CHANG"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON SCI POLICY"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," FISH RES"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," FOREST POLICY ECON"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ENVIRON SCI POLICY"
29,"How knowledge enables governance: The coproduction of environmental governance capacity"," ECOL SOC"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," WATER SCI TECHNOL"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," J PUBL ADM RES THEOR"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," ENVIRON PLANN A"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," POLICY STUD J"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," WATER SCI TECHNOL"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," J ENVIRON MANAGE"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," SCIENCE"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," LANDSCAPE ECOL"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," HABITAT INT"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," FRESHW SCI"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," TECHNOVATION"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," ENVIRON MANAGE"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," GEOGR J"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," ENVIRON SCI POLICY"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," J PUBL ADM RES THEOR"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," AMBIO"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," AFR J EMERG MED"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," J RURAL STUD"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," WATER INT"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," RES METHODS STAT PSY"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," ECOL SOC"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," ENVIRON SCI POLICY"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," REG ENVIRON CHANGE"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," ENVIRON SCI POLICY"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," ENVIRON ENG SCI"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," SOC NATUR RESOUR"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," POLICY STUD J"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," J WATER RES PL-ASCE"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," J POLICY ANAL MANAG"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," WATER POLICY"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," J ENVIRON PLANN MAN"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," J PLAN EDUC RES"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," CONSENSUS IMPROVING"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," NEW HORIZON ENV POLI"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," CURR OPIN ENV SUST"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," CAN WATER RESOUR J"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," ENVIRON SCI POLICY"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," GOVERNING COMMONS EV"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," CLIMATIC CHANGE"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," WATER POLICY"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," SOC NATUR RESOUR"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," SWIMMING UPSTREAM CO"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," ENVIRON PLANN C"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," WIRES WATER"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," ENVIRON REV"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," CRISIS INNOVATION WA"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," PUBLIC MANAG REV"
30,"22 reasons why collaborations fail: Lessons from water innovation research"," J HOUS BUILT ENVIRON"
31,"Emergence of new knowledge for climate change adaptation"," GLOBAL ENVIRON CHANG"
31,"Emergence of new knowledge for climate change adaptation"," GLOBAL ENVIRON CHANG"
31,"Emergence of new knowledge for climate change adaptation"," PROGR CHALLENGES URB"
31,"Emergence of new knowledge for climate change adaptation"," CURR OPIN ENV SUST"
31,"Emergence of new knowledge for climate change adaptation"," GLOBAL ENVIRON CHANG"
31,"Emergence of new knowledge for climate change adaptation"," GLOBAL ENVIRON CHANG"
31,"Emergence of new knowledge for climate change adaptation"," SUSTAIN SCI"
31,"Emergence of new knowledge for climate change adaptation"," WIRES CLIM CHANGE"
31,"Emergence of new knowledge for climate change adaptation"," P NATL ACAD SCI USA"
31,"Emergence of new knowledge for climate change adaptation"," European Environment"
31,"Emergence of new knowledge for climate change adaptation"," INT J URBAN SUSTAIN"
31,"Emergence of new knowledge for climate change adaptation"," CLIMATE"
31,"Emergence of new knowledge for climate change adaptation"," ECOL INDIC"
31,"Emergence of new knowledge for climate change adaptation"," ENVIRON POLLUT"
31,"Emergence of new knowledge for climate change adaptation"," SUSTAIN SCI PRACT PO"
31,"Emergence of new knowledge for climate change adaptation"," PERSPECTIVES ECOLOGI"
31,"Emergence of new knowledge for climate change adaptation"," ECOL ECON"
31,"Emergence of new knowledge for climate change adaptation"," ECOL SOC"
31,"Emergence of new knowledge for climate change adaptation"," GLOBAL ENVIRON CHANG"
31,"Emergence of new knowledge for climate change adaptation"," ENVIRON SCI POLICY"
31,"Emergence of new knowledge for climate change adaptation"," ENVIRON SCI POLICY"
31,"Emergence of new knowledge for climate change adaptation"," ECOL SOC"
31,"Emergence of new knowledge for climate change adaptation"," FUTURES"
31,"Emergence of new knowledge for climate change adaptation"," ENVIRON SCI POLICY"
31,"Emergence of new knowledge for climate change adaptation"," EUR J OPER RES"
31,"Emergence of new knowledge for climate change adaptation"," INT J MAN MACH STUD"
31,"Emergence of new knowledge for climate change adaptation"," NEURAL NETWORKS FUZZ"
31,"Emergence of new knowledge for climate change adaptation"," GLOBAL ENVIRON CHANG"
31,"Emergence of new knowledge for climate change adaptation"," NATURE"
31,"Emergence of new knowledge for climate change adaptation"," J ENVIRON MANAGE"
31,"Emergence of new knowledge for climate change adaptation"," HDB RES METHODS APPL"
31,"Emergence of new knowledge for climate change adaptation"," ENVIRON INNOV SOC TR"
31,"Emergence of new knowledge for climate change adaptation"," ECOL MODEL"
31,"Emergence of new knowledge for climate change adaptation"," STUD COMPUT INTELL"
31,"Emergence of new knowledge for climate change adaptation"," GLOB ENV CHANGE"
31,"Emergence of new knowledge for climate change adaptation"," URBAN FOR URBAN GREE"
31,"Emergence of new knowledge for climate change adaptation"," FUTURES"
31,"Emergence of new knowledge for climate change adaptation"," TALES DERVISHES TEAC"
31,"Emergence of new knowledge for climate change adaptation"," ENVIRON SCI POLICY"
31,"Emergence of new knowledge for climate change adaptation"," ECOL SOC"
31,"Emergence of new knowledge for climate change adaptation"," ECOSYST SERV"
31,"Emergence of new knowledge for climate change adaptation"," GLOBAL ENVIRON CHANG"
31,"Emergence of new knowledge for climate change adaptation"," ENVIRON SCI POLICY"
31,"Emergence of new knowledge for climate change adaptation"," NAT CLIM CHANGE"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," KOST MELK 2010 2014"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," LANDSCAPE ECOL"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," CONSERV BIOL"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," CURR OPIN ENV SUST"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," ECOL LETT"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," LANDSCAPE URBAN PLAN"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," BAS REG PERC"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," STUD INFORM CONTROL"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," ECOSYST SERV"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," R LANG ENV STAT COMP"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," BIJDRAGE WILDE BESTU"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," BIJDRAGE WILDE BESTU"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," IEEE T EVOLUT COMPUT"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," IEEEXPLORE IEEE OR 1"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," AGRON SUSTAIN DEV"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," TRENDS ECOL EVOL"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," FRONT ECOL ENVIRON"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," SCIENCE"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," VANUIT KWALITEIT VEN"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," ENVIRON RES LETT"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," NEWTS SALAMANDERS EU"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," ENVIRON MODELL SOFTW"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," KWANTITATIEVE INFORM"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," GLOBAL ENVIRON CHANG"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," IEEE T CYBERNETICS"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," LANDSCAPE ECOL"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," TRANSPORT PLAN TECHN"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," BIOL CONSERV"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," J APPL ECOL"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," ENVIRON MODELL SOFTW"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," ECOL INDIC"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," FRONT ECOL ENVIRON"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," ADV GEOGRAPHIC INFOR"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," ENVIRON MODELL SOFTW"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," ENVIRON RES LETT"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," RANA"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," FRONT ECOL ENVIRON"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," CURR OPIN ENV SUST"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," KWAL UTR LANDS RIV"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," ECOL ECON"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," TRENDS ECOL EVOL"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," ECOL INDIC"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," CURR OPIN ENV SUST"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," BIOSCIENCE"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," SKAL BIOC"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," COMOLA WWW DOCUMENT"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," ECOL LETT"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," BIOL CONSERV"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," KLEINE ELEMENTEN WWW"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," NATUURBEHEERPLAN 201"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," BEST VEEH BEDR WWW D"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," LANDSCAPE ECOL"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," GLOBAL ENVIRON CHANG"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," LANDSCAPE ECOL"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," J LAND USE SCI"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," IEEE T EVOLUT COMPUT"
32,"""Optimizing the allocation of agri-environment measures to navigate the trade-offs between ecosystem services, biodiversity and agricultural production"""," LAND"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," J BIOSOC SCI"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," REGIONAL DIMENSION A"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," J DAIRY SCI"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," ANIMAL"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," AGR SYST"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," ENVIRON SCI POLICY"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," EUR REV AGRIC ECON"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," MANAGE SCI"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," LAND USE POLICY"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," LAND USE POLICY"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," INT SER OPER RES MAN"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," AGR SYST"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," AGR SYST"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," COM20106725"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," MOD SIMPL CAP SUMM R"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," 21 COM"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," ENVIRON MODELL SOFTW"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," Land Use Policy"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," J AGR ECON"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," NJAS-WAGEN J LIFE SC"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," COPING RISK AGR"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," EUR REV AGRIC ECON"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," BIO-BASED APPL ECON"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," DECISION SUPPORT SYS"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," AM J AGR ECON"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," EUR J AGRON"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," EC IMP AB MILK QUOT"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," LAND USE POLICY"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," BIO-BASED APPL ECON"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," APPL MATH PROGRAMMIN"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," J HYDROL"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," AGR SYST"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," NATURE"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," IPCC SPECIAL REPORT"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," PHYSIOL ZOOL"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," USDA ARS TECHNICAL B"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," SCI TOTAL ENVIRON"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," AM J AGR ECON"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," METEOROL ATMOS PHYS"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," AM J AGR ECON"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," AM J AGR ECON"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," NJAS-WAGEN J LIFE SC"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," AGR SYST"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," J CLIMATE"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," AGR SYST"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," SCI TOTAL ENVIRON"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," LAND USE POLICY"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," WATER-SUI"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," GCB BIOENERGY"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," AGR SYST"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," J DAIRY SCI"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," EAAE 2014 C AGR RUR"
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," Computer models of watershed hydrology."
33,"Agricultural policy and climate change: An integrated assessment of the impacts on an agricultural area of Southern Italy"," ENVIRON SCI POLICY"
34,"Collaborative model development increases trust in and use of scientific information in environmental decision-making"," J PUBL ADM RES THEOR"
34,"Collaborative model development increases trust in and use of scientific information in environmental decision-making"," P NATL ACAD SCI USA"
34,"Collaborative model development increases trust in and use of scientific information in environmental decision-making"," J AM I PLANNERS"
34,"Collaborative model development increases trust in and use of scientific information in environmental decision-making"," WICKED ENV PROBLEMS"
34,"Collaborative model development increases trust in and use of scientific information in environmental decision-making"," P NATL ACAD SCI USA"
34,"Collaborative model development increases trust in and use of scientific information in environmental decision-making"," SCI TECHNOL HUM VAL"
34,"Collaborative model development increases trust in and use of scientific information in environmental decision-making"," Journal of Environmental Planning and Management"
34,"Collaborative model development increases trust in and use of scientific information in environmental decision-making"," BASICS QUALITATIVE R"
34,"Collaborative model development increases trust in and use of scientific information in environmental decision-making"," ECOL SOC"
34,"Collaborative model development increases trust in and use of scientific information in environmental decision-making"," CONFL RESOLUT Q"
34,"Collaborative model development increases trust in and use of scientific information in environmental decision-making"," ENVIRON MANAGE"
