"uid1","article","citedjournal"
12,"Island biogeography of insect conservation in urban green spaces"," LANDSCAPE ECOL"
12,"Island biogeography of insect conservation in urban green spaces"," BIOGEOGRAPHY"
12,"Island biogeography of insect conservation in urban green spaces",NA
12,"Island biogeography of insect conservation in urban green spaces"," EVOLUTION"
12,"Island biogeography of insect conservation in urban green spaces"," BIODIVERS CONSERV"
12,"Island biogeography of insect conservation in urban green spaces"," Urban Ecosystems"
12,"Island biogeography of insect conservation in urban green spaces"," ANN ENTOMOL SOC AM"
12,"Island biogeography of insect conservation in urban green spaces",NA
12,"Island biogeography of insect conservation in urban green spaces"," Urban Ecosystems"
12,"Island biogeography of insect conservation in urban green spaces"," P31"
12,"Island biogeography of insect conservation in urban green spaces"," URBAN ECOSYST"
12,"Island biogeography of insect conservation in urban green spaces"," BIOL CONSERV"
12,"Island biogeography of insect conservation in urban green spaces"," ANN ENTOMOL SOC AM"
12,"Island biogeography of insect conservation in urban green spaces",NA
12,"Island biogeography of insect conservation in urban green spaces"," Urban Ecosystems"
12,"Island biogeography of insect conservation in urban green spaces"," GLOBAL ECOL BIOGEOGR"
12,"Island biogeography of insect conservation in urban green spaces"," INSECT CONSERVATION"
12,"Island biogeography of insect conservation in urban green spaces"," URBAN ECOSYST"
12,"Island biogeography of insect conservation in urban green spaces"," LANDSCAPE URBAN PLAN"
12,"Island biogeography of insect conservation in urban green spaces"," LANDSCAPE URBAN PLAN"
12,"Island biogeography of insect conservation in urban green spaces"," CONSERV BIOL"
12,"Island biogeography of insect conservation in urban green spaces"," ECOL MONOGR"
12,"Island biogeography of insect conservation in urban green spaces"," B TORREY BOT CLUB"
12,"Island biogeography of insect conservation in urban green spaces"," BIOL CONSERV"
12,"Island biogeography of insect conservation in urban green spaces"," J BIOGEOGR"
12,"Island biogeography of insect conservation in urban green spaces"," LANDSCAPE URBAN PLAN"
12,"Island biogeography of insect conservation in urban green spaces"," Urban Ecosystems"
12,"Island biogeography of insect conservation in urban green spaces"," CIT BIOD OUTL GLOB A"
12,"Island biogeography of insect conservation in urban green spaces"," BIOL CONSERV"
12,"Island biogeography of insect conservation in urban green spaces"," ECOL APPL"
12,"Island biogeography of insect conservation in urban green spaces"," Urban Ecosystems"
12,"Island biogeography of insect conservation in urban green spaces"," J INSECT CONSERV"
12,"Island biogeography of insect conservation in urban green spaces"," ECOGRAPHY"
12,"Island biogeography of insect conservation in urban green spaces"," PLOS ONE"
12,"Island biogeography of insect conservation in urban green spaces"," Conservation Biology Series (Cambridge)"
12,"Island biogeography of insect conservation in urban green spaces"," P190"
12,"Island biogeography of insect conservation in urban green spaces"," WORLD URB PROSP 2014"
12,"Island biogeography of insect conservation in urban green spaces"," LANDSCAPE URBAN PLAN"
12,"Island biogeography of insect conservation in urban green spaces"," BASIC APPL ECOL"
12,"Island biogeography of insect conservation in urban green spaces"," J BIOGEOGR"
12,"Island biogeography of insect conservation in urban green spaces"," ECOLOGY"
12,"Island biogeography of insect conservation in urban green spaces"," Urban Ecosystems"
12,"Island biogeography of insect conservation in urban green spaces"," ECOL RES"
12,"Island biogeography of insect conservation in urban green spaces"," CONSERV BIOL"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," ECOGRAPHY"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," GLOBAL ECOL BIOGEOGR"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," Hystrix"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," BIOL CONSERV"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," PRINCIPLES METHODS D"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," C PART DEC X 2 STRAT"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," PHOTOGRAMM ENG REM S"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," ECOL EVOL"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," INSECT CONSERV DIVER"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," PLOS ONE"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," GLOBAL ECOL BIOGEOGR"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," GLOBAL ECOL BIOGEOGR"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," POPUL ENVIRON"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," FRONT ECOL ENVIRON"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," ECOGRAPHY"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," IUCN RED LIST CAT CR"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," METHODS ECOL EVOL"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," IT 5 NAT CONV BIOL D"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," GLOBAL ECOL BIOGEOGR"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," ECOL LETT"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," NAT COMMUN"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," VEGAN COMMUNITY ECOL"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," LISTA ROSSA IUCN LIB"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," ANNU REV ECOL EVOL S"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," CHECKLIST DISTRIBUTI"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," J NAT CONSERV"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," ATLANTE ANFIBI RETTI"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," GLOBAL ECOL BIOGEOGR"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," REV EUROPEAN COMMUNI"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," GEN ADDITIVE MODELS"
13,"Gaps in biodiversity occurrence information may hamper the achievement of international biodiversity targets: insights from a cross-taxon analysis"," J BIOGEOGR"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," MAR COAST FISH"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," FISH OCEANOGR"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," GEN COMP ENDOCR"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," PLOS ONE"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," ICES J MAR SCI"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," ECOL LETT"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," ECOL MODEL"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," ECOL MONOGR"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," CAN J FISH AQUAT SCI"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," P NATL ACAD SCI USA"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," ECOL LETT"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," MAR ECOL PROG SER"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," ECOL SOC"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," COAST MANAGE"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," ESTUAR COAST"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," ECOL APPL"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," P NATL ACAD SCI USA"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," INTEGR ENVIRON ASSES"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," 1660 NPAFC PAC BIOL"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," SCIENCE"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," 2010010 DFO"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," CAN J FISH AQUAT SCI"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," ANN NY ACAD SCI"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," AMBIO"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon",NA
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," STATE KNOWLEDGE CLIM"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," STABILITY COMPLEXITY"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," ECOL MONOGR"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," T AM FISH SOC"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," CANADIAN TECHNICAL R"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," AM NAT"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," P67"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," NATURE"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," PUBLIC SUMMARY COMPU"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," QUALITATIVE MODELING"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," R LANG ENV STAT COMP"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," J APPL ECOL"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," MAR ECOL PROG SER"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," PUGET SOUND STRAITS"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," FISH OCEANOGR"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," ECOSPHERE"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," NATURE"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," BEHAV ECOL SOCIOBIOL"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," DEEP-SEA RES PT II"
14,"Using a qualitative model to explore the impacts of ecosystem and anthropogenic drivers upon declining marine survival in Pacific salmon"," MAR COAST FISH"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," RESTOR ECOL"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," PLANT ECOL"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," SCI TOTAL ENVIRON"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," FORESTS TREES LIVELI"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," WISDOM SITS PLACES N"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," FRONT ECOL ENVIRON"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia",NA
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," J DRYLANDS"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," HOLOCENE"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," CONSERV BIOL"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," FLORA ETHIOPIA ERI 2"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," FLORA ETHIOPIA ERI 1"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," SUMM STAT REP 2007 P"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," FAM EARL WARN NETW A"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," HUM ECOL"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," ATLAS POTENTIAL VEGE"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," COMP STUD SOUTH ASIA"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," FLORA ETHIOPIA ERITR"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," FLORA ETHIOPIA ERITR"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," FLORA ETHIOPIA ERI 1"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," J RELIG AFR"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," ENVIRON REV"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," ETHIOPIAN ORTHODOX T"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," J AFR CULT STUD"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," J BIOL SCI S"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," AM INDIAN Q"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," HUM ECOL"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," ETHNOBOTANY METHODS"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," ENVIRON HIST"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," BMC Res Notes"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," INT J INNOVATIVE RES"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," EARTH-SCI REV"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," Forests"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," ENVIRON CONSERV"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," NE AFR STUD"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," LANDSCAPE ECOLOGY SU"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," FIELD METHOD"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," INT J COMMONS"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," LAND DEGRAD DEV"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," CHURCH ETHIOPIA PANO"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," AFR STUD REV"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," FLORA ETHIOPIA ERI 2"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," FOR TREES LIVELIHOOD"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," SACRED NATURAL SITES"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," FORESTS TREES LIVELI"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," FOREST ECOL MANAG"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," J VEG SCI"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," BIOL CONSERV"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," Geojournal"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," BIODIVERS CONSERV"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," WORLDCLIM GLOB CLIM"
15,"Human ecology of sacred space: Church forests in the highlands of northwestern Ethiopia"," ECON BOT"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ZOOLOGIA-CURITIBA"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," J APPL ECOL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," OIKOS"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ECOL MODEL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," MAMMAL REV"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ECOGRAPHY"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ACTA OECOL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," AM NAT"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," P NATL ACAD SCI USA"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," BIOL CONSERV"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," BIOL CONSERV"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," P NATL ACAD SCI USA"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," PLOS ONE"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," PLOS ONE"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," SCIENCE"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," SCIENCE"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," LANDSCAPE ECOL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ECOLOGY"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ZOOL STUD"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," BIOL CONSERV"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," BIOL CONSERV"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," J APPL ECOL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," SYST BIOL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," PLOS ONE"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," SCIENCE"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," CONSERV BIOL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," MAMMALS S AM"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ECOL APPL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," SCI ADV"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," BIODIVERS CONSERV"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," BIOL CONSERV"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," BIOL INVASIONS"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," Endangered Species Research"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," SCIENCE"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," OIKOS"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," CONSERV BIOL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ECOGRAPHY"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ECOGRAPHY"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," MAMM BIOL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," LANDSCAPE ECOL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," R NEWS"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ECOL EVOL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ECOL APPL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," BIODIVERS CONSERV"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ECOL MODEL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," CONSERV BIOL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ECOL APPL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," GLOBAL ECOL BIOGEOGR"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ENVIRON MONIT ASSESS"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ECOL LETT"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," P NATL ACAD SCI USA"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," BIOTROPICA"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," BIOL REV"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," BRAZ J BIOL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," DIVERS DISTRIB"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," AVIAN CONSERV ECOL"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," FOREST ECOL MANAG"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ECOGRAPHY"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," ECOL LETT"
16,"Bat species vulnerability in Cerrado: integrating climatic suitability with sensitivity to land-use changes"," BIODIVERS CONSERV"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," ECOGRAPHY"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," J APPL ECOL"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," TRENDS ECOL EVOL"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," AM MALACOL BULL"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," BIOTA NEOTROP"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," ECOL MODEL"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," DIVERS DISTRIB"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," GLOBAL CHANGE BIOL"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," ECOL LETT"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," GLOBAL ECOL BIOGEOGR"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," AMAZONIANA"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," J LIMNOL"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," BIOL INVASIONS"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," BIOTA NEOTROP"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," Biologia Acuatica"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," Biological Invasions"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," ECOGRAPHY"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," ECOGRAPHY"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," ARCMAP GIS VER 10"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," ENVIRON CONSERV"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," BIOL CONSERV"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," ECOL MODEL"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," AQUAT CONSERV"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," ECOL LETT"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," TRENDS ECOL EVOL"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," ARCH HYDROBIOL"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," CONSERV BIOL"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," INT J CLIMATOL"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," 5 ASS REP INT PAN CL"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," Neotropica (La Plata)"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," NAUTILUS"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," ECOLOGY"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," ACTA OECOL"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," BIOL INVASIONS"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," AQUAT ECOSYST HEALTH"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," HYDROBIOLOGIA"
17,"Targeting clams: insights into the invasive potential and current and future distribution of Asian clams"," AM MALACOL BULL"
