"uid1","article","citedjournal"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," J ENVIRON MONITOR"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," BLUEPR OC COAST SUST"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," CLIMATE CHANGE 2014"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," CONT EC MANAG"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," ECOL ENG"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," ENVIRON IMPACT ASSES"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," J CLEAN PROD"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," INT J LIFE CYCLE ASS"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," DATA ENVELOPMENT ANA"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," ECOL ECON"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," J CLEAN PROD"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," J CLEAN PROD"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," SCI TOTAL ENVIRON"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," ENVIRON SCI POLICY"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," SCI TOTAL ENVIRON"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," ENERG POLICY"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," [生态学报"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," TOURISM MANAGE"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," ENERG ECON"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," ENVIRON IMPACT ASSES"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," WATER RES"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," ENVIRON SCI POLICY"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," 8914 WWZ U BAS"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," WASTE MANAGE"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," J CLEAN PROD"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," UNIDO EC CLEAN PROD"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," TRANSF OUR WORLD 203"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," WATER SUPPLY SEW"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," ENERG ECON"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," J CLEAN PROD"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," THESIS"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," ECOL INDIC"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," OPTIM LETT"
8,"""Assessing changes in eco-productivity of wastewater treatment plants: The role of costs, pollutant removal efficiency, and greenhouse gas emissions"""," APPL ENERG"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENV PLANNING LAW J"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," IMPACT ASSESS PROJ A"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON MANAGE"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," SUSTAINABILITY ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," SUSTAINABILITY ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," HDB SUSTAINABILITY A"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," REG STUD"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," AUSTRALIAN"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," W KIMBERLEY ONSHORE"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," IMPACT ASSESS PROJ A"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," J ENVIRON MANAGE"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," NO DEV TASKF TERMS R"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," BROWS LNG PREC STR 1"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," REV POT SIT PROP MUL"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," J ENV ASSESSMENT POL"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," BROWS BAS GAS TECHN"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," COMP AN FEAS ALT LOC"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," IMPACT ASSESS PROJ A"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENERG POLICY"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," HDB SUSTAINABILITY A"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," KNOWLEDGE POLICY"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," STRAT ENV ASS PERF C"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," IMPACT ASSESS PROJ A"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," STRATEGIC ENV ASSESS"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENV IMPACT ASSESSMEN"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," Journal of Environmental Assessment Policy and Management"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," IMPACT ASSESS PROJ A"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," Journal of Environmental Assessment Policy and Management"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," IMPACT ASSESS PROJ A"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," NO DEV TASKF FIN SIT"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," NO DEV TASKF INT REP"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," NO DEV TASKF SIT EV"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON PLANN C"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," IMPACT ASSESS PROJ A"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," AUSTRALAS J ENV MAN"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON PLANN A"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," Journal of Environmental Assessment Policy and Management"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," THESIS"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," J ENVIRON ASSESS POL"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," Impact Assessment and Project Appraisal"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," INT STUDY EFFECTIVEN"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," J ENVIRON MANAGE"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ORG LEARNING II"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," TOOLS TECHNIQUES APP"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," Journal of Environmental Assessment Policy and Management"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," CIT GUID KIMB GAS HU"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENVIRON IMPACT ASSES"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," THESIS"
9,"Are current effectiveness criteria fit for purpose? Using a controversial strategic assessment as a test case"," ENV IMPACT ASSESSMEN"""
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENV MALAYSIAN CONSTR"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," STUDIES EIA PRACTICE"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON MANAGE"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," LOGICA YEARB"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," INT J ENVIRON SCI TE"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," J ENVIRON PLANN MAN"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," 17 U4 ANT RES CTR"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ADMIN SOC"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMPACT ASSESS PROJ A"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," GOV OPPOS"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMPACT ASSESS PROJ A"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," J ENVIRON MANAGE"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," J AM PLANN ASSOC"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON PLANN B"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," INT J PROJ MANAG"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," INTRO ENV IMPACT ASS"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," J POLICY ANAL MANAG"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," FUTURES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," VIS MISS VAL PROF CO"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," CORR RISK ASS MIN SE"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," INT ENV REPORTER"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," INTEGR ENVIRON ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMPACT ASSESSMENT PR"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ANT POL"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMPACT ASSESS PROJ A"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMPACT ASSESS PROJ A"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," J ENV ASSESSMENT POL"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMPACT ASSESS PROJ A"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMPACT ASSESSMENT"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMPACT ASSESS PROJ A"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," CORR GLOSS INT STAND"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON MONIT ASSESS"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMPACT ASSESSMENT PR"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," PUBLIC PARTICIPATION"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," Journal of Environmental Assessment Policy and Management"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMP ASSESS"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," PLANNING THEORY"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMPACT ASSESS PROJ A"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," Journal of Environmental Assessment Policy and Management"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMPACT ASSESS PROJ A"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMPACT ASSESS PROJ A"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IAIA S CLIM CHANG IM"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," IMPACT ASSESS PROJ A"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," WHAT IS CORR"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," UN HDB PRACT ANT MEA"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," DEF CORR"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," FUTURES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," BUSINESS PROFESSIONA"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," CORRUPTION EC DEV BE"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," Journal of Environmental Assessment Policy and Management"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," ENVIRON IMPACT ASSES"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," HELP COUNTR COMB COR"
10,"Stakeholders' manipulation of Environmental Impact Assessment"," DUQUESNE LAW REV"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Journal of Environmental Assessment Policy and Management"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON MANAGE"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," SUSTAINABILITY ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," IMPACT ASSESS PROJ A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," HDB STRATEGIC ENV AS"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," STRAT ENV ASS SEA PR"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," STRATEGIC ENV ASSESS"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," STRAT ENV ASS GUID I"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," IMPACT ASSESS PROJ A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," QUALITATIVE RES COMP"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," IMPACT ASSESS PROJ A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Journal of Environmental Assessment Policy and Management"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," HDB STRATEGIC ENV AS"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," PLANNING PRACTICE RE"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," IMPACT ASSESS PROJ A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Journal of Environmental Assessment Policy and Management"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Journal of Environmental Assessment Policy and Management"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," THEORY PRACTICE STRA"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," HDB ENV IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," IMPACT ASSESS PROJ A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," J ENV ASSESS POLICY"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," IMPACT ASSESS PROJ A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," INT ASS IMP ASS SPEC"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," STRAT ENV ASS NUCL P"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," IMPACT ASSESS PROJ A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Impact Assessment and Project Appraisal"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Journal of Environmental Assessment Policy and Management"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," PROJ APPRAIS"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Project Appraisal"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," STUD HIST PHILOS SCI"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," IMPACT ASSESS PROJ A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Journal of Environmental Assessment Policy and Management"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," EXPANDED SOURCE BOOK"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENV ASSESSMENT POLIC"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ASSESSING IMPACT HDB"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Journal of Environmental Assessment Policy and Management"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Journal of Environmental Assessment Policy and Management"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON PLANN A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," HDB ENV IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Koedoe"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," S AFR GEOGR J"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," TOWN REGIONAL PLANNI"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," J ENVIRON ASSESS POL"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," J ENV ASSESSMENT POL"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," WATER SA"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," IMPACT ASSESS PROJ A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Journal of Environmental Assessment Policy and Management"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Journal of Environmental Assessment Policy and Management"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Journal of Environmental Assessment Policy and Management"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," IMPACT ASSESS PROJ A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," Impact Assessment and Project Appraisal"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," INT STUDY EFFECTIVEN"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ASSESSING IMPACT HDB"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," 53 MIN HOUS SPAT PLA"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," IMPACT ASSESS PROJ A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," PERSPECTIVES ON STRATEGIC ENVIRONMENTAL ASSESSMENT"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," IMPACT ASSESS PROJ A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," IMPACT ASSESS PROJ A"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENVIRON IMPACT ASSES"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," ENV ASSESSMENT POLIC"
11,"Exploring pluralism - Different stakeholder views of the expected and realised value of strategic environmental assessment (SEA)"," APPL SOCIAL RES METH"
12,"How a large project was halted by the lack of a social Licence to operate: Testing the applicability of the Thomson and Boutilier model"," NETGAZETI ONLINE NEW"
12,"How a large project was halted by the lack of a social Licence to operate: Testing the applicability of the Thomson and Boutilier model"," THESIS"
12,"How a large project was halted by the lack of a social Licence to operate: Testing the applicability of the Thomson and Boutilier model"," IMPACT ASSESS PROJ A"
12,"How a large project was halted by the lack of a social Licence to operate: Testing the applicability of the Thomson and Boutilier model"," SOCIAL IMPACT ASSESS"
12,"How a large project was halted by the lack of a social Licence to operate: Testing the applicability of the Thomson and Boutilier model"," IMPACT ASSESS PROJ A"
